id_reg,desc_reg,date,load_mwmed
N,NORTE,2000-05-05 00:00:00,2517.87916667
NE,NORDESTE,2000-05-05 00:00:00,6004.62916667
S,SUL,2000-05-05 00:00:00,7344.5125
SE,SUDESTE,2000-05-05 00:00:00,27622.35833333
N,NORTE,2000-05-06 00:00:00,2426.4375
NE,NORDESTE,2000-05-06 00:00:00,5678.34583333
S,SUL,2000-05-06 00:00:00,6112.81666667
SE,SUDESTE,2000-05-06 00:00:00,25191.07916667
N,NORTE,2000-05-07 00:00:00,2354.15
NE,NORDESTE,2000-05-07 00:00:00,5294.53333333
S,SUL,2000-05-07 00:00:00,5040.70416667
SE,SUDESTE,2000-05-07 00:00:00,22061.7375
N,NORTE,2000-05-08 00:00:00,2494.94583333
NE,NORDESTE,2000-05-08 00:00:00,6037.02083333
S,SUL,2000-05-08 00:00:00,6771.77916667
SE,SUDESTE,2000-05-08 00:00:00,26140.6375
N,NORTE,2000-05-09 00:00:00,2467.08333333
NE,NORDESTE,2000-05-09 00:00:00,6183.54583333
S,SUL,2000-05-09 00:00:00,7026.0125
SE,SUDESTE,2000-05-09 00:00:00,26679.85
N,NORTE,2000-05-10 00:00:00,2508.49166667
NE,NORDESTE,2000-05-10 00:00:00,6186.42916667
S,SUL,2000-05-10 00:00:00,7041.4
SE,SUDESTE,2000-05-10 00:00:00,26482.65416667
N,NORTE,2000-05-11 00:00:00,2522.05416667
NE,NORDESTE,2000-05-11 00:00:00,6121.65833333
S,SUL,2000-05-11 00:00:00,7035.50416667
SE,SUDESTE,2000-05-11 00:00:00,26312.65416667
N,NORTE,2000-05-12 00:00:00,2553.61666667
NE,NORDESTE,2000-05-12 00:00:00,6009.08333333
S,SUL,2000-05-12 00:00:00,7143.43333333
SE,SUDESTE,2000-05-12 00:00:00,26138.32916667
N,NORTE,2000-05-13 00:00:00,2491.5875
NE,NORDESTE,2000-05-13 00:00:00,5559.1375
S,SUL,2000-05-13 00:00:00,6329.72083333
SE,SUDESTE,2000-05-13 00:00:00,24159.66666667
N,NORTE,2000-05-14 00:00:00,2379.7625
NE,NORDESTE,2000-05-14 00:00:00,5024.1625
S,SUL,2000-05-14 00:00:00,5152.625
SE,SUDESTE,2000-05-14 00:00:00,21269.62083333
N,NORTE,2000-05-15 00:00:00,2436.0625
NE,NORDESTE,2000-05-15 00:00:00,5790.95
S,SUL,2000-05-15 00:00:00,6982.1375
SE,SUDESTE,2000-05-15 00:00:00,25766.14583333
N,NORTE,2000-05-16 00:00:00,2458.92083333
NE,NORDESTE,2000-05-16 00:00:00,5969.4875
S,SUL,2000-05-16 00:00:00,7272.5875
SE,SUDESTE,2000-05-16 00:00:00,26631.8875
N,NORTE,2000-05-17 00:00:00,2443.30833333
NE,NORDESTE,2000-05-17 00:00:00,6032.65833333
S,SUL,2000-05-17 00:00:00,7108.5625
SE,SUDESTE,2000-05-17 00:00:00,26983.60833333
N,NORTE,2000-05-18 00:00:00,2457.71666667
NE,NORDESTE,2000-05-18 00:00:00,6080.70833333
S,SUL,2000-05-18 00:00:00,7113.15416667
SE,SUDESTE,2000-05-18 00:00:00,26559.87083333
N,NORTE,2000-05-19 00:00:00,2456.27083333
NE,NORDESTE,2000-05-19 00:00:00,6137.9375
S,SUL,2000-05-19 00:00:00,7077.64166667
SE,SUDESTE,2000-05-19 00:00:00,26351.3375
N,NORTE,2000-05-20 00:00:00,2383.58333333
NE,NORDESTE,2000-05-20 00:00:00,5782.1125
S,SUL,2000-05-20 00:00:00,6244.45
SE,SUDESTE,2000-05-20 00:00:00,24380.48333333
N,NORTE,2000-05-21 00:00:00,2324.01666667
NE,NORDESTE,2000-05-21 00:00:00,5285.47083333
S,SUL,2000-05-21 00:00:00,5131.20833333
SE,SUDESTE,2000-05-21 00:00:00,21544.975
N,NORTE,2000-05-22 00:00:00,2495.17916667
NE,NORDESTE,2000-05-22 00:00:00,5920.91666667
S,SUL,2000-05-22 00:00:00,6748.5625
SE,SUDESTE,2000-05-22 00:00:00,25430.90833333
N,NORTE,2000-05-23 00:00:00,2505.26666667
NE,NORDESTE,2000-05-23 00:00:00,5971.50833333
S,SUL,2000-05-23 00:00:00,7058.74166667
SE,SUDESTE,2000-05-23 00:00:00,26232.25833333
N,NORTE,2000-05-24 00:00:00,2479.7625
NE,NORDESTE,2000-05-24 00:00:00,5938.0875
S,SUL,2000-05-24 00:00:00,7158.725
SE,SUDESTE,2000-05-24 00:00:00,26271.24166667
N,NORTE,2000-05-25 00:00:00,2503.49583333
NE,NORDESTE,2000-05-25 00:00:00,5937.72083333
S,SUL,2000-05-25 00:00:00,7212.05833333
SE,SUDESTE,2000-05-25 00:00:00,26291.52916667
N,NORTE,2000-05-26 00:00:00,2512.42916667
NE,NORDESTE,2000-05-26 00:00:00,5911.44166667
S,SUL,2000-05-26 00:00:00,7036.2375
SE,SUDESTE,2000-05-26 00:00:00,26613.34583333
N,NORTE,2000-05-27 00:00:00,2445.45
NE,NORDESTE,2000-05-27 00:00:00,5682.11666667
S,SUL,2000-05-27 00:00:00,6205.15416667
SE,SUDESTE,2000-05-27 00:00:00,24576.11666667
N,NORTE,2000-05-28 00:00:00,2355.4625
NE,NORDESTE,2000-05-28 00:00:00,5235.275
S,SUL,2000-05-28 00:00:00,4995.6125
SE,SUDESTE,2000-05-28 00:00:00,21627.1
N,NORTE,2000-05-29 00:00:00,2491.15416667
NE,NORDESTE,2000-05-29 00:00:00,6003.37916667
S,SUL,2000-05-29 00:00:00,6712.9
SE,SUDESTE,2000-05-29 00:00:00,25119.74166667
N,NORTE,2000-05-30 00:00:00,2516.10833333
NE,NORDESTE,2000-05-30 00:00:00,6160.3375
S,SUL,2000-05-30 00:00:00,7034.975
SE,SUDESTE,2000-05-30 00:00:00,25979.3125
N,NORTE,2000-05-31 00:00:00,2517.725
NE,NORDESTE,2000-05-31 00:00:00,6059.71666667
S,SUL,2000-05-31 00:00:00,7065.32083333
SE,SUDESTE,2000-05-31 00:00:00,26276.8375
N,NORTE,2000-06-01 00:00:00,2502.10416667
NE,NORDESTE,2000-06-01 00:00:00,5998.89583333
S,SUL,2000-06-01 00:00:00,7006.60833333
SE,SUDESTE,2000-06-01 00:00:00,26401.40833333
N,NORTE,2000-06-02 00:00:00,2501.8125
NE,NORDESTE,2000-06-02 00:00:00,6052.43333333
S,SUL,2000-06-02 00:00:00,7038.0875
SE,SUDESTE,2000-06-02 00:00:00,26470.96666667
N,NORTE,2000-06-03 00:00:00,2452.7625
NE,NORDESTE,2000-06-03 00:00:00,5675.90833333
S,SUL,2000-06-03 00:00:00,6222.5
SE,SUDESTE,2000-06-03 00:00:00,24351.77916667
N,NORTE,2000-06-04 00:00:00,2369.6625
NE,NORDESTE,2000-06-04 00:00:00,5162.14583333
S,SUL,2000-06-04 00:00:00,5127.49166667
SE,SUDESTE,2000-06-04 00:00:00,21706.37083333
N,NORTE,2000-06-05 00:00:00,2503.6
NE,NORDESTE,2000-06-05 00:00:00,5755.675
S,SUL,2000-06-05 00:00:00,6935.52916667
SE,SUDESTE,2000-06-05 00:00:00,25856.07916667
N,NORTE,2000-06-06 00:00:00,2542.08333333
NE,NORDESTE,2000-06-06 00:00:00,5889.19583333
S,SUL,2000-06-06 00:00:00,7290.8
SE,SUDESTE,2000-06-06 00:00:00,26540.36666667
N,NORTE,2000-06-07 00:00:00,2528.05416667
NE,NORDESTE,2000-06-07 00:00:00,5898.4625
S,SUL,2000-06-07 00:00:00,7355.0
SE,SUDESTE,2000-06-07 00:00:00,26719.22083333
N,NORTE,2000-06-08 00:00:00,2549.57916667
NE,NORDESTE,2000-06-08 00:00:00,5809.47083333
S,SUL,2000-06-08 00:00:00,7264.625
SE,SUDESTE,2000-06-08 00:00:00,26854.14583333
N,NORTE,2000-06-09 00:00:00,2569.94166667
NE,NORDESTE,2000-06-09 00:00:00,5739.67083333
S,SUL,2000-06-09 00:00:00,7188.56666667
SE,SUDESTE,2000-06-09 00:00:00,27130.44583333
N,NORTE,2000-06-10 00:00:00,2431.85833333
NE,NORDESTE,2000-06-10 00:00:00,5453.14166667
S,SUL,2000-06-10 00:00:00,6372.0
SE,SUDESTE,2000-06-10 00:00:00,24929.14166667
N,NORTE,2000-06-11 00:00:00,2363.52083333
NE,NORDESTE,2000-06-11 00:00:00,5066.20416667
S,SUL,2000-06-11 00:00:00,5189.73333333
SE,SUDESTE,2000-06-11 00:00:00,22135.0
N,NORTE,2000-06-12 00:00:00,2518.32083333
NE,NORDESTE,2000-06-12 00:00:00,5792.5375
S,SUL,2000-06-12 00:00:00,6947.52916667
SE,SUDESTE,2000-06-12 00:00:00,26359.81666667
N,NORTE,2000-06-13 00:00:00,2528.1375
NE,NORDESTE,2000-06-13 00:00:00,5900.56666667
S,SUL,2000-06-13 00:00:00,7150.15
SE,SUDESTE,2000-06-13 00:00:00,26941.92916667
N,NORTE,2000-06-14 00:00:00,2520.15
NE,NORDESTE,2000-06-14 00:00:00,5946.975
S,SUL,2000-06-14 00:00:00,7291.47083333
SE,SUDESTE,2000-06-14 00:00:00,27235.3
N,NORTE,2000-06-15 00:00:00,2531.89583333
NE,NORDESTE,2000-06-15 00:00:00,5864.20833333
S,SUL,2000-06-15 00:00:00,7328.83333333
SE,SUDESTE,2000-06-15 00:00:00,27267.88333333
N,NORTE,2000-06-16 00:00:00,2555.02083333
NE,NORDESTE,2000-06-16 00:00:00,5889.67916667
S,SUL,2000-06-16 00:00:00,7342.46666667
SE,SUDESTE,2000-06-16 00:00:00,27236.77916667
N,NORTE,2000-06-17 00:00:00,2439.0875
NE,NORDESTE,2000-06-17 00:00:00,5602.41666667
S,SUL,2000-06-17 00:00:00,6433.6875
SE,SUDESTE,2000-06-17 00:00:00,25079.10833333
N,NORTE,2000-06-18 00:00:00,2364.35416667
NE,NORDESTE,2000-06-18 00:00:00,5208.57083333
S,SUL,2000-06-18 00:00:00,5259.54583333
SE,SUDESTE,2000-06-18 00:00:00,22225.49166667
N,NORTE,2000-06-19 00:00:00,2537.05
NE,NORDESTE,2000-06-19 00:00:00,5904.8125
S,SUL,2000-06-19 00:00:00,6953.09583333
SE,SUDESTE,2000-06-19 00:00:00,26545.1375
N,NORTE,2000-06-20 00:00:00,2511.82916667
NE,NORDESTE,2000-06-20 00:00:00,6009.27083333
S,SUL,2000-06-20 00:00:00,7168.29583333
SE,SUDESTE,2000-06-20 00:00:00,27377.00416667
N,NORTE,2000-06-21 00:00:00,2497.24166667
NE,NORDESTE,2000-06-21 00:00:00,5972.21666667
S,SUL,2000-06-21 00:00:00,7003.50416667
SE,SUDESTE,2000-06-21 00:00:00,26861.25833333
N,NORTE,2000-06-22 00:00:00,2377.70416667
NE,NORDESTE,2000-06-22 00:00:00,5500.65833333
S,SUL,2000-06-22 00:00:00,5770.6375
SE,SUDESTE,2000-06-22 00:00:00,22511.15833333
N,NORTE,2000-06-23 00:00:00,2522.93333333
NE,NORDESTE,2000-06-23 00:00:00,5655.425
S,SUL,2000-06-23 00:00:00,6591.97916667
SE,SUDESTE,2000-06-23 00:00:00,24757.48333333
N,NORTE,2000-06-24 00:00:00,2425.82916667
NE,NORDESTE,2000-06-24 00:00:00,5239.0375
S,SUL,2000-06-24 00:00:00,5986.43333333
SE,SUDESTE,2000-06-24 00:00:00,23588.72083333
N,NORTE,2000-06-25 00:00:00,2314.0875
NE,NORDESTE,2000-06-25 00:00:00,5064.4125
S,SUL,2000-06-25 00:00:00,5232.40833333
SE,SUDESTE,2000-06-25 00:00:00,21550.12916667
N,NORTE,2000-06-26 00:00:00,2524.77083333
NE,NORDESTE,2000-06-26 00:00:00,5701.1
S,SUL,2000-06-26 00:00:00,6975.55833333
SE,SUDESTE,2000-06-26 00:00:00,26209.11666667
N,NORTE,2000-06-27 00:00:00,2542.35416667
NE,NORDESTE,2000-06-27 00:00:00,5792.10833333
S,SUL,2000-06-27 00:00:00,7170.77916667
SE,SUDESTE,2000-06-27 00:00:00,27268.96666667
N,NORTE,2000-06-28 00:00:00,2541.39166667
NE,NORDESTE,2000-06-28 00:00:00,5844.03333333
S,SUL,2000-06-28 00:00:00,7267.12083333
SE,SUDESTE,2000-06-28 00:00:00,27204.025
N,NORTE,2000-06-29 00:00:00,2517.675
NE,NORDESTE,2000-06-29 00:00:00,5779.40833333
S,SUL,2000-06-29 00:00:00,7206.00833333
SE,SUDESTE,2000-06-29 00:00:00,27153.475
N,NORTE,2000-06-30 00:00:00,2533.14583333
NE,NORDESTE,2000-06-30 00:00:00,5756.575
S,SUL,2000-06-30 00:00:00,7062.47083333
SE,SUDESTE,2000-06-30 00:00:00,27205.13333333
N,NORTE,2000-07-01 00:00:00,2378.875
NE,NORDESTE,2000-07-01 00:00:00,5491.6125
S,SUL,2000-07-01 00:00:00,6234.05
SE,SUDESTE,2000-07-01 00:00:00,24478.07916667
N,NORTE,2000-07-02 00:00:00,2281.89166667
NE,NORDESTE,2000-07-02 00:00:00,4994.2625
S,SUL,2000-07-02 00:00:00,5163.06666667
SE,SUDESTE,2000-07-02 00:00:00,21904.775
N,NORTE,2000-07-03 00:00:00,2506.9875
NE,NORDESTE,2000-07-03 00:00:00,5638.3125
S,SUL,2000-07-03 00:00:00,6735.55833333
SE,SUDESTE,2000-07-03 00:00:00,26366.72083333
N,NORTE,2000-07-04 00:00:00,2529.29166667
NE,NORDESTE,2000-07-04 00:00:00,5718.625
S,SUL,2000-07-04 00:00:00,6998.4625
SE,SUDESTE,2000-07-04 00:00:00,26797.22083333
N,NORTE,2000-07-05 00:00:00,2504.61666667
NE,NORDESTE,2000-07-05 00:00:00,5722.68333333
S,SUL,2000-07-05 00:00:00,7175.69583333
SE,SUDESTE,2000-07-05 00:00:00,26787.17916667
N,NORTE,2000-07-06 00:00:00,2502.1
NE,NORDESTE,2000-07-06 00:00:00,5728.04583333
S,SUL,2000-07-06 00:00:00,7188.49166667
SE,SUDESTE,2000-07-06 00:00:00,26693.775
N,NORTE,2000-07-07 00:00:00,2497.17916667
NE,NORDESTE,2000-07-07 00:00:00,5792.62916667
S,SUL,2000-07-07 00:00:00,7243.15
SE,SUDESTE,2000-07-07 00:00:00,26834.12083333
N,NORTE,2000-07-08 00:00:00,2421.1
NE,NORDESTE,2000-07-08 00:00:00,5446.1375
S,SUL,2000-07-08 00:00:00,6412.1375
SE,SUDESTE,2000-07-08 00:00:00,24692.75
N,NORTE,2000-07-09 00:00:00,2326.17083333
NE,NORDESTE,2000-07-09 00:00:00,5022.72916667
S,SUL,2000-07-09 00:00:00,5346.39166667
SE,SUDESTE,2000-07-09 00:00:00,22136.62916667
N,NORTE,2000-07-10 00:00:00,2476.94166667
NE,NORDESTE,2000-07-10 00:00:00,5691.64583333
S,SUL,2000-07-10 00:00:00,7017.20416667
SE,SUDESTE,2000-07-10 00:00:00,26586.8375
N,NORTE,2000-07-11 00:00:00,2470.9125
NE,NORDESTE,2000-07-11 00:00:00,5837.71666667
S,SUL,2000-07-11 00:00:00,7136.76666667
SE,SUDESTE,2000-07-11 00:00:00,27550.74583333
N,NORTE,2000-07-12 00:00:00,2482.125
NE,NORDESTE,2000-07-12 00:00:00,5794.77083333
S,SUL,2000-07-12 00:00:00,7049.60833333
SE,SUDESTE,2000-07-12 00:00:00,27172.99166667
N,NORTE,2000-07-13 00:00:00,2504.33333333
NE,NORDESTE,2000-07-13 00:00:00,5824.24583333
S,SUL,2000-07-13 00:00:00,6986.525
SE,SUDESTE,2000-07-13 00:00:00,26580.7375
N,NORTE,2000-07-14 00:00:00,2475.9625
NE,NORDESTE,2000-07-14 00:00:00,5833.60833333
S,SUL,2000-07-14 00:00:00,7055.7875
SE,SUDESTE,2000-07-14 00:00:00,26486.425
N,NORTE,2000-07-15 00:00:00,2379.2875
NE,NORDESTE,2000-07-15 00:00:00,5511.21666667
S,SUL,2000-07-15 00:00:00,6314.0125
SE,SUDESTE,2000-07-15 00:00:00,24409.04166667
N,NORTE,2000-07-16 00:00:00,2254.55833333
NE,NORDESTE,2000-07-16 00:00:00,5058.0375
S,SUL,2000-07-16 00:00:00,5110.67916667
SE,SUDESTE,2000-07-16 00:00:00,21287.44166667
N,NORTE,2000-07-17 00:00:00,2462.07916667
NE,NORDESTE,2000-07-17 00:00:00,5801.52916667
S,SUL,2000-07-17 00:00:00,6697.58333333
SE,SUDESTE,2000-07-17 00:00:00,24810.79166667
N,NORTE,2000-07-18 00:00:00,2490.43333333
NE,NORDESTE,2000-07-18 00:00:00,6008.1
S,SUL,2000-07-18 00:00:00,7153.28041667
SE,SUDESTE,2000-07-18 00:00:00,25504.84583333
N,NORTE,2000-07-19 00:00:00,2444.94583333
NE,NORDESTE,2000-07-19 00:00:00,5923.83333333
S,SUL,2000-07-19 00:00:00,7174.71666667
SE,SUDESTE,2000-07-19 00:00:00,26016.18333333
N,NORTE,2000-07-20 00:00:00,2459.86666667
NE,NORDESTE,2000-07-20 00:00:00,5818.2375
S,SUL,2000-07-20 00:00:00,7007.45
SE,SUDESTE,2000-07-20 00:00:00,26021.24583333
N,NORTE,2000-07-21 00:00:00,2453.45
NE,NORDESTE,2000-07-21 00:00:00,5816.15833333
S,SUL,2000-07-21 00:00:00,6964.2125
SE,SUDESTE,2000-07-21 00:00:00,26298.84583333
N,NORTE,2000-07-22 00:00:00,2376.725
NE,NORDESTE,2000-07-22 00:00:00,5480.75416667
S,SUL,2000-07-22 00:00:00,6287.9875
SE,SUDESTE,2000-07-22 00:00:00,24774.96666667
N,NORTE,2000-07-23 00:00:00,2314.05416667
NE,NORDESTE,2000-07-23 00:00:00,4987.43333333
S,SUL,2000-07-23 00:00:00,5096.75416667
SE,SUDESTE,2000-07-23 00:00:00,21982.40833333
N,NORTE,2000-07-24 00:00:00,2473.79583333
NE,NORDESTE,2000-07-24 00:00:00,5736.32916667
S,SUL,2000-07-24 00:00:00,6717.35416667
SE,SUDESTE,2000-07-24 00:00:00,25375.35
N,NORTE,2000-07-25 00:00:00,2490.60833333
NE,NORDESTE,2000-07-25 00:00:00,5948.65
S,SUL,2000-07-25 00:00:00,6928.28333333
SE,SUDESTE,2000-07-25 00:00:00,26226.55833333
N,NORTE,2000-07-26 00:00:00,2513.74166667
NE,NORDESTE,2000-07-26 00:00:00,6009.80833333
S,SUL,2000-07-26 00:00:00,6963.675
SE,SUDESTE,2000-07-26 00:00:00,26378.21666667
N,NORTE,2000-07-27 00:00:00,2474.5875
NE,NORDESTE,2000-07-27 00:00:00,5931.80416667
S,SUL,2000-07-27 00:00:00,6902.4875
SE,SUDESTE,2000-07-27 00:00:00,26324.36666667
N,NORTE,2000-07-28 00:00:00,2464.5625
NE,NORDESTE,2000-07-28 00:00:00,5799.19166667
S,SUL,2000-07-28 00:00:00,7002.82916667
SE,SUDESTE,2000-07-28 00:00:00,26248.7875
N,NORTE,2000-07-29 00:00:00,2401.2125
NE,NORDESTE,2000-07-29 00:00:00,5486.38333333
S,SUL,2000-07-29 00:00:00,6211.61666667
SE,SUDESTE,2000-07-29 00:00:00,24207.17083333
N,NORTE,2000-07-30 00:00:00,2336.00833333
NE,NORDESTE,2000-07-30 00:00:00,5052.18333333
S,SUL,2000-07-30 00:00:00,5158.9125
SE,SUDESTE,2000-07-30 00:00:00,21644.925
N,NORTE,2000-07-31 00:00:00,2543.5
NE,NORDESTE,2000-07-31 00:00:00,5717.84166667
S,SUL,2000-07-31 00:00:00,6859.27916667
SE,SUDESTE,2000-07-31 00:00:00,25719.78333333
N,NORTE,2000-08-01 00:00:00,2573.41666667
NE,NORDESTE,2000-08-01 00:00:00,5709.5875
S,SUL,2000-08-01 00:00:00,7079.14583333
SE,SUDESTE,2000-08-01 00:00:00,26547.14583333
N,NORTE,2000-08-02 00:00:00,2558.5125
NE,NORDESTE,2000-08-02 00:00:00,5677.5
S,SUL,2000-08-02 00:00:00,7047.79166667
SE,SUDESTE,2000-08-02 00:00:00,26870.34166667
N,NORTE,2000-08-03 00:00:00,2576.10833333
NE,NORDESTE,2000-08-03 00:00:00,5806.42916667
S,SUL,2000-08-03 00:00:00,7104.34583333
SE,SUDESTE,2000-08-03 00:00:00,27049.4125
N,NORTE,2000-08-04 00:00:00,2576.13333333
NE,NORDESTE,2000-08-04 00:00:00,5889.97083333
S,SUL,2000-08-04 00:00:00,6957.0875
SE,SUDESTE,2000-08-04 00:00:00,26877.0125
N,NORTE,2000-08-05 00:00:00,2483.45
NE,NORDESTE,2000-08-05 00:00:00,5586.77083333
S,SUL,2000-08-05 00:00:00,6100.82916667
SE,SUDESTE,2000-08-05 00:00:00,24208.3
N,NORTE,2000-08-06 00:00:00,2407.3125
NE,NORDESTE,2000-08-06 00:00:00,5085.17916667
S,SUL,2000-08-06 00:00:00,5035.50833333
SE,SUDESTE,2000-08-06 00:00:00,21438.4125
N,NORTE,2000-08-07 00:00:00,2552.62083333
NE,NORDESTE,2000-08-07 00:00:00,5721.23333333
S,SUL,2000-08-07 00:00:00,6745.30833333
SE,SUDESTE,2000-08-07 00:00:00,26010.66666667
N,NORTE,2000-08-08 00:00:00,2565.89166667
NE,NORDESTE,2000-08-08 00:00:00,5833.59583333
S,SUL,2000-08-08 00:00:00,7124.775
SE,SUDESTE,2000-08-08 00:00:00,26843.54166667
N,NORTE,2000-08-09 00:00:00,2575.64583333
NE,NORDESTE,2000-08-09 00:00:00,5868.69583333
S,SUL,2000-08-09 00:00:00,7147.77916667
SE,SUDESTE,2000-08-09 00:00:00,27180.32916667
N,NORTE,2000-08-10 00:00:00,2583.7125
NE,NORDESTE,2000-08-10 00:00:00,5890.54166667
S,SUL,2000-08-10 00:00:00,7173.09583333
SE,SUDESTE,2000-08-10 00:00:00,27280.50833333
N,NORTE,2000-08-11 00:00:00,2576.75
NE,NORDESTE,2000-08-11 00:00:00,5931.83333333
S,SUL,2000-08-11 00:00:00,7085.32916667
SE,SUDESTE,2000-08-11 00:00:00,26966.97083333
N,NORTE,2000-08-12 00:00:00,2504.85833333
NE,NORDESTE,2000-08-12 00:00:00,5685.74166667
S,SUL,2000-08-12 00:00:00,6187.9875
SE,SUDESTE,2000-08-12 00:00:00,24146.56666667
N,NORTE,2000-08-13 00:00:00,2392.15
NE,NORDESTE,2000-08-13 00:00:00,5126.55
S,SUL,2000-08-13 00:00:00,5128.3625
SE,SUDESTE,2000-08-13 00:00:00,21210.4875
N,NORTE,2000-08-14 00:00:00,2562.72083333
NE,NORDESTE,2000-08-14 00:00:00,5744.70833333
S,SUL,2000-08-14 00:00:00,6932.15833333
SE,SUDESTE,2000-08-14 00:00:00,25726.84583333
N,NORTE,2000-08-15 00:00:00,2517.9
NE,NORDESTE,2000-08-15 00:00:00,5848.59166667
S,SUL,2000-08-15 00:00:00,7228.1
SE,SUDESTE,2000-08-15 00:00:00,26423.80416667
N,NORTE,2000-08-16 00:00:00,2598.8125
NE,NORDESTE,2000-08-16 00:00:00,5851.45
S,SUL,2000-08-16 00:00:00,7078.40833333
SE,SUDESTE,2000-08-16 00:00:00,26983.9125
N,NORTE,2000-08-17 00:00:00,2602.99583333
NE,NORDESTE,2000-08-17 00:00:00,5876.17916667
S,SUL,2000-08-17 00:00:00,7185.125
SE,SUDESTE,2000-08-17 00:00:00,27077.27083333
N,NORTE,2000-08-18 00:00:00,2602.11666667
NE,NORDESTE,2000-08-18 00:00:00,5932.37083333
S,SUL,2000-08-18 00:00:00,7086.98333333
SE,SUDESTE,2000-08-18 00:00:00,26968.48333333
N,NORTE,2000-08-19 00:00:00,2530.625
NE,NORDESTE,2000-08-19 00:00:00,5632.10833333
S,SUL,2000-08-19 00:00:00,6236.675
SE,SUDESTE,2000-08-19 00:00:00,24553.75416667
N,NORTE,2000-08-20 00:00:00,2417.07083333
NE,NORDESTE,2000-08-20 00:00:00,5126.6625
S,SUL,2000-08-20 00:00:00,5139.7625
SE,SUDESTE,2000-08-20 00:00:00,22026.0875
N,NORTE,2000-08-21 00:00:00,2603.0875
NE,NORDESTE,2000-08-21 00:00:00,5838.87916667
S,SUL,2000-08-21 00:00:00,6890.14166667
SE,SUDESTE,2000-08-21 00:00:00,26145.77083333
N,NORTE,2000-08-22 00:00:00,2628.2125
NE,NORDESTE,2000-08-22 00:00:00,6008.9625
S,SUL,2000-08-22 00:00:00,7191.15833333
SE,SUDESTE,2000-08-22 00:00:00,27069.6875
N,NORTE,2000-08-23 00:00:00,2640.32916667
NE,NORDESTE,2000-08-23 00:00:00,6082.30833333
S,SUL,2000-08-23 00:00:00,7282.0
SE,SUDESTE,2000-08-23 00:00:00,27438.35
N,NORTE,2000-08-24 00:00:00,2659.89166667
NE,NORDESTE,2000-08-24 00:00:00,5989.44166667
S,SUL,2000-08-24 00:00:00,7336.7
SE,SUDESTE,2000-08-24 00:00:00,27896.6375
N,NORTE,2000-08-25 00:00:00,2634.1625
NE,NORDESTE,2000-08-25 00:00:00,6110.24166667
S,SUL,2000-08-25 00:00:00,7317.92916667
SE,SUDESTE,2000-08-25 00:00:00,28077.9375
N,NORTE,2000-08-26 00:00:00,2544.07916667
NE,NORDESTE,2000-08-26 00:00:00,5712.62083333
S,SUL,2000-08-26 00:00:00,6368.28333333
SE,SUDESTE,2000-08-26 00:00:00,26016.89583333
N,NORTE,2000-08-27 00:00:00,2437.49166667
NE,NORDESTE,2000-08-27 00:00:00,5170.5875
S,SUL,2000-08-27 00:00:00,5229.55416667
SE,SUDESTE,2000-08-27 00:00:00,23260.3875
N,NORTE,2000-08-28 00:00:00,2607.49166667
NE,NORDESTE,2000-08-28 00:00:00,5995.87916667
S,SUL,2000-08-28 00:00:00,6782.57916667
SE,SUDESTE,2000-08-28 00:00:00,27111.30833333
N,NORTE,2000-08-29 00:00:00,2665.80833333
NE,NORDESTE,2000-08-29 00:00:00,6200.49166667
S,SUL,2000-08-29 00:00:00,6974.275
SE,SUDESTE,2000-08-29 00:00:00,26813.15
N,NORTE,2000-08-30 00:00:00,2663.49583333
NE,NORDESTE,2000-08-30 00:00:00,6199.17916667
S,SUL,2000-08-30 00:00:00,7008.07916667
SE,SUDESTE,2000-08-30 00:00:00,26719.33333333
N,NORTE,2000-08-31 00:00:00,2655.67083333
NE,NORDESTE,2000-08-31 00:00:00,6168.5125
S,SUL,2000-08-31 00:00:00,7109.40833333
SE,SUDESTE,2000-08-31 00:00:00,27258.725
N,NORTE,2000-09-01 00:00:00,2621.90416667
NE,NORDESTE,2000-09-01 00:00:00,6116.1375
S,SUL,2000-09-01 00:00:00,7013.4
SE,SUDESTE,2000-09-01 00:00:00,27381.06291667
N,NORTE,2000-09-02 00:00:00,2515.42916667
NE,NORDESTE,2000-09-02 00:00:00,5808.95416667
S,SUL,2000-09-02 00:00:00,6142.70416667
SE,SUDESTE,2000-09-02 00:00:00,25054.90416667
N,NORTE,2000-09-03 00:00:00,2450.43291667
NE,NORDESTE,2000-09-03 00:00:00,5236.71666667
S,SUL,2000-09-03 00:00:00,5041.97083333
SE,SUDESTE,2000-09-03 00:00:00,21894.1625
N,NORTE,2000-09-04 00:00:00,2670.9625
NE,NORDESTE,2000-09-04 00:00:00,5989.28333333
S,SUL,2000-09-04 00:00:00,6617.27916667
SE,SUDESTE,2000-09-04 00:00:00,25590.10833333
N,NORTE,2000-09-05 00:00:00,2663.2
NE,NORDESTE,2000-09-05 00:00:00,6187.34166667
S,SUL,2000-09-05 00:00:00,6604.57916667
SE,SUDESTE,2000-09-05 00:00:00,26341.84583333
N,NORTE,2000-09-06 00:00:00,2637.17166667
NE,NORDESTE,2000-09-06 00:00:00,6162.15
S,SUL,2000-09-06 00:00:00,6938.95
SE,SUDESTE,2000-09-06 00:00:00,26585.9625
N,NORTE,2000-09-07 00:00:00,2475.84583333
NE,NORDESTE,2000-09-07 00:00:00,5315.13333333
S,SUL,2000-09-07 00:00:00,5555.4
